Project.ID,Deployment.Location.ID,SiteName,Camera.Deployment.Start.Date,Camera.Deployment.End.Date,Deployment.ID,Year,Months,Folder,Problem,Camera
UWSS,Site10a,10a,2021-03-27,2021-06-01,21-May,2021,March;April;May;June,21-May,,Bushnell
UWSS,Site10a,10a,2021-06-01,2021-08-01,21-Jul,2021,June;July;August,21-Jul,,Bushnell
UWSS,Site10a,10a,2021-08-01,2021-08-06,21-Aug,2021,August,21-Sep,Full,Bushnell
UWSS,Site10a,10a,2021-09-01,2021-09-05,21-Oct,2021,September,21-Oct,Dead,Bushnell
UWSS,Site10b,10b,2022-08-14,2022-08-20,22-Aug,2022,August,22-Aug,,Browning
UWSS,Site10b,10b,2022-08-20,2022-10-02,22-Sep,2022,August;September;October,22-Sep,,Browning
,,,,,,,,,,
UWSS,Site11,11,2018-08-15,2018-08-25,18-Aug,2018,August,Aug 25th check,,Bushnell
UWSS,Site11,11,2018-08-26,2018-10-08,18-Sep,2018,August;September;October,September Check,,Bushnell
UWSS,Site11,11,2018-10-08,2018-11-18,18-Oct,2018,October;November,October November Check,,Bushnell
UWSS,Site11,11,2018-11-18,2018-12-04,19-Jan,2019,November;December,19-Jan,,Bushnell
UWSS,Site11,11,2019-03-20,2019-03-30,19-Mar,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site11,11,2019-03-30,2019-04-24,19-Jun,2019,March;April,JuneJuly2019,,Bushnell
UWSS,Site11,11,2019-06-30,2019-09-15,19-Sep,2019,June;July;August;September,SeptoNov2019,,Bushnell
UWSS,Site11,11,2019-09-15,2019-12-29,19-Dec,2019,September;October;November;December,19-Dec,,Bushnell
UWSS,Site11,11,2019-12-29,2020-01-25,20-Jan,2020,December;January,20-Jan,,Bushnell
UWSS,Site11,11,2020-01-25,2020-02-29,20-Feb,2020,January;February,20-Feb,,Bushnell
UWSS,Site11,11,2020-03-01,2020-03-23,20-Apr,2020,March,20-Apr,wrong date,Bushnell
UWSS,Site11,11,2020-04-26,2020-05-11,20-May,2020,April;May,20-May,,Bushnell
UWSS,Site11,11,2020-07-08,2020-08-04,20-Jul,2020,July;August,20-Jul,,Bushnell
UWSS,Site11,11,2020-08-04,2020-10-14,20-Oct,2020,August;September;October,20-Oct,,Bushnell
UWSS,Site11,11,2020-10-14,2020-11-27,20-Nov,2020,October;November,20-Nov,,Bushnell
UWSS,Site11,11,2020-11-27,2021-01-19,21-Jan,2021,November;December;January,21-Jan,,Bushnell
UWSS,Site11,11,2021-01-19,2021-02-05,21-Mar,2021,January;February,MarchApril2021,,Bushnell
UWSS,Site11,11,2021-04-23,2021-07-31,21-Jul,2021,February;March;April,21-Jul,,Bushnell
UWSS,Site11,11,2021-07-31,2021-09-13,21-Sep,2021,July;August;September,21-Sep,,Bushnell
UWSS,Site11,11,2021-10-02,2021-10-18,21-Oct,2021,September;October,21-Oct,Something weird happened?,Bushnell
UWSS,Site11,11,2021-10-18,2021-11-29,22-Jul,2021,October;November,22-Jul,,Bushnell
UWSS,Site11,11,2022-07-17,2022-08-21,22-Aug,2022,July;August,22-Aug,,Browning
UWSS,Site11,11,2022-08-21,2022-10-02,22-Sep,2022,August;September;October,22-Sep,,Browning
,,,,,,,,,,
UWSS,Site12,12,2018-07-31,2018-08-25,18-Aug,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site12,12,2018-08-25,2018-09-22,18-Sep,2018,August;September,September Check,,Bushnell
UWSS,Site12,12,2018-09-22,2018-10-28,18-Oct,2018,September;October;November,October November Check,,Bushnell
UWSS,Site12,12,2018-10-28,2018-12-20,18-Dec,2018,October;November;December,18-Dec,,Bushnell
UWSS,Site12,12,2018-12-20,2019-01-27,19-Jan,2019,December;January,19-Jan,,Bushnell
UWSS,Site12,12,2019-03-07,2019-03-21,19-Mar,2019,March,MarchandApril2019,,Bushnell
UWSS,Site12,12,2019-03-30,2019-06-03,19-Jun,2019,March;April;May;June,JuneJuly2019,,Bushnell
UWSS,Site12,12,2019-06-30,2019-07-24,19-Sep,2019,June;July,SeptoNov2019,,Bushnell
UWSS,Site12,12,2019-09-15,2019-12-29,19-Dec,2019,September;October;November;December,19-Dec,,Bushnell
UWSS,Site12,12,2019-12-29,2020-01-25,20-Jan,2020,December;January,20-Jan,,Bushnell
UWSS,Site12,12,2020-01-25,2020-02-29,20-Feb,2020,January;February,20-Feb,,Bushnell
UWSS,Site12,12,2020-02-29,2020-03-23,20-Apr,2020,February;March,20-Apr,,Bushnell
UWSS,Site12,12,2020-04-26,2020-06-01,20-May,2020,April;May;June,20-May,,Bushnell
UWSS,Site12,12,2020-06-01,2020-07-08,20-Jun,2020,June;July,20-Jun,,Bushnell
UWSS,Site12,12,2020-07-08,2020-08-04,20-Jul,2020,July;August,20-Jul,,Bushnell
UWSS,Site12,12,2020-08-04,2020-10-14,20-Oct,2020,August;September;October,20-Oct,,Bushnell
UWSS,Site12,12,2020-10-14,2020-11-27,20-Nov,2020,October;November,20-Nov,,Bushnell
UWSS,Site12,12,NA,NA,NA,NA,NA,NA,Stolen,Bushnell
UWSS,Site12a,12a,2021-01-21,2021-04-23,21-Mar,2021,January;February;March;April,MarchApril2021,,Bushnell
UWSS,Site12a,12a,2021-04-23,2021-06-05,21-Jul,2021,April;May;June,21-Jul,,Bushnell
UWSS,Site12b,12b,2021-07-31,2021-09-01,21-Sep,2021,July;August,21-Sep,,Bushnell
UWSS,Site12b,12b,NA,NA,NA,NA,NA,21-Oct,Corrupt?,Bushnell
UWSS,Site12b,12b,2021-10-18,2021-10-25,22-Jun,2022,October,22-Jun,Corrupt? Changed camera,Bushnell
UWSS,Site12b,12b,2022-06-23,2022-07-17,22-Jul,2022,June;July,22-Jul,,Bushnell
UWSS,Site12b,12b,2022-07-17,2022-08-21,22-Aug,2022,July;August,22-Aug,,Browning
UWSS,Site12b,12b,2022-08-21,2022-10-02,22-Sep,2022,August;September;October,22-Sep,,Browning
,,,,,,,,,,
UWSS,Site13,13,2018-07-30,2018-08-04,18-Aug,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site13,13,2018-08-26,2018-08-30,18-Sep,2018,August,September Check,,Bushnell
UWSS,Site13,13,NA,NA,18-Oct,2018,NA,October November Check,,Bushnell
UWSS,Site13a,13a,2018-11-23,2018-12-20,18-Dec,2018,October;November;December,18-Dec,,Bushnell
UWSS,Site13a,13a,2018-12-20,2019-01-27,19-Jan,2019,December;January,19-Jan,,Bushnell
UWSS,Site13a,13a,2019-03-07,2019-04-21,19-Mar,2019,March;April,MarchandApril2019,,Bushnell
UWSS,Site13a,13a,2019-04-21,2019-06-08,19-Jun,2019,April;May;June,JuneJuly2019,,Bushnell
UWSS,Site13a,13a,NA,NA,19-Sep,2019,NA,SeptoNov2019,Camera taken down,Bushnell
UWSS,Site13a,13a,NA,NA,19-Dec,2019,September;October;November;December,19-Dec,Camera taken down,Bushnell
UWSS,Site13,13,2019-12-29,2020-01-25,20-Jan,2020,December;January,20-Jan,,Bushnell
UWSS,Site13,13,2020-01-25,2020-02-29,20-Feb,2020,January;February,20-Feb,,Bushnell
UWSS,Site13,13,2020-02-29,2020-04-09,20-Apr,2020,February;March;April,20-Apr,,Bushnell
UWSS,Site13,13,2020-04-26,2020-05-23,20-May,2020,April;May,20-May,,Bushnell
UWSS,Site13,13,2020-05-30,2020-07-08,20-Jun,2020,May;June;July,20-Jun,,Bushnell
UWSS,Site13,13,2020-07-08,2020-08-04,20-Jul,2020,July;August,20-Jul,,Bushnell
UWSS,Site13,13,2020-08-04,2020-09-06,20-Oct,2020,August;September,20-Oct,,Bushnell
UWSS,Site13,13,2020-10-18,2020-11-13,20-Nov,2020,October;November,20-Nov,,Bushnell
UWSS,Site13,13,NA,NA,NA,NA,NA,NA,Not deployed,Bushnell
UWSS,Site13,13,NA,NA,NA,NA,NA,21-Oct,Stolen again,Bushnell
UWSS,Site13,13,2022-08-28,2022-10-02,22-Sep,2022,August;September,22-Sep,,Bushnell
,,,,,,,,,,
UWSS,Site14,14,2018-07-16,2018-08-26,18-Aug,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site14,14,2018-08-26,2018-10-08,18-Sep,2018,August;September;October,September Check,,Bushnell
UWSS,Site14,14,2018-10-08,2018-11-18,18-Oct,2018,October;November,October November Check,,Bushnell
UWSS,Site14,14,2018-11-18,2018-12-20,18-Dec,2018,November;December,18-Dec,,Bushnell
UWSS,Site14,14,2018-12-20,2019-01-17,19-Jan,2019,December;January,19-Jan,,Bushnell
UWSS,Site14,14,2019-01-27,2019-03-30,19-Mar,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site14,14,2019-03-30,2019-06-03,19-Jun,2019,March;April;May;June,JuneJuly2019,,Bushnell
UWSS,Site14,14,2019-06-30,2019-08-30,19-Sep,2019,June;July;August;September,SeptoNov2019,,Bushnell
UWSS,Site14,14,2019-09-07,2019-12-28,19-Dec,2019,September;October;November;December,19-Dec,,Bushnell
UWSS,Site14,14,2019-12-29,2020-01-25,20-Jan,2020,December;January,20-Jan,,Bushnell
UWSS,Site14,14,2020-01-25,2020-02-29,20-Feb,2020,January;February,20-Feb,,Bushnell
UWSS,Site14,14,2020-02-29,2020-04-26,20-Apr,2020,February;March;April,20-Apr,,Bushnell
UWSS,Site14,14,2020-04-26,2020-05-30,20-May,2020,April;May,20-May,,Bushnell
UWSS,Site14,14,2020-05-30,2020-07-08,20-Jun,2020,May;June;July,20-Jun,,Bushnell
UWSS,Site14,14,2020-07-08,2020-08-04,20-Jul,2020,July;August,20-Jul,,Bushnell
UWSS,Site14,14,2020-08-04,2020-10-29,20-Oct,2020,August;September;October,20-Oct,,Bushnell
UWSS,Site14,14,NA,NA,20-Nov,2020,NA,20-Nov,"only took 40 pics, wrong site and date? SD card no 6",Bushnell
UWSS,Site14,14,NA,NA,NA,NA,NA,NA,Stolen,Bushnell
UWSS,Site14,14,2021-01-22,2021-04-23,21-Mar,2021,January;February;March;April,MarchApril2021,,Bushnell
UWSS,Site14,14,2021-04-23,2021-07-31,21-Jul,2021,April;May;June;July,21-Jul,,Bushnell
UWSS,Site14,14,2021-07-31,2021-08-24,21-Sep,2021,July;August,21-Sep,,Bushnell
UWSS,Site14,14,NA,NA,NA,NA,NA,21-Oct,Corrupt,Bushnell
UWSS,Site14,14,2021-10-18,2021-11-28,21-Nov,2021,October;November,21-Nov,,Bushnell
UWSS,Site14a,14a,2022-07-17,2022-07-23,22-Aug,2022,July,22-Aug,,Browning
UWSS,Site14a,14a,2022-08-21,2022-10-02,22-Sep,2022,August;September;October,22-Sep,,Browning
,,,,,,,,,,
,,,,,,,,,,
UWSS,Site15,15,2018-07-31,2018-08-25,18-Aug,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site15,15,2018-08-25,2018-10-08,18-Sep,2018,August;September;October,September Check,,Bushnell
UWSS,Site15,15,2018-10-08,2018-11-18,18-Oct,2018,October;November,October November Check,,Bushnell
UWSS,Site15,15,2018-11-18,2018-12-20,18-Dec,2018,November;December,18-Dec,,Bushnell
UWSS,Site15,15,2018-12-20,2019-01-27,19-Jan,2019,December;January,19-Jan,,Bushnell
UWSS,Site15,15,2019-01-27,2019-03-30,19-Mar,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site15,15,NA,NA,19-Jun,2019,NA,JuneJuly2019,,Bushnell
UWSS,Site15,15,2019-06-30,2019-07-14,19-Sep,2019,June;July;August,SeptoNov2019,,Bushnell
UWSS,Site15,15,2019-09-15,2019-12-29,19-Dec,2019,September;October;November;December,19-Dec,,Bushnell
UWSS,Site15,15,2019-12-29,2020-01-25,20-Jan,2020,December;January,20-Jan,,Bushnell
UWSS,Site15,15,2020-01-25,2020-02-29,20-Feb,2020,January;February,20-Feb,,Bushnell
UWSS,Site15,15,2020-02-29,2020-04-07,20-Apr,2020,February;March;April,20-Apr,,Bushnell
UWSS,Site15,15,2020-04-26,2020-05-30,20-May,2020,April;May,20-May,,Bushnell
UWSS,Site15,15,2020-05-30,2020-07-08,20-Jun,2020,May;June;July,20-Jun,,Bushnell
UWSS,Site15,15,2020-07-08,2020-07-26,20-Jul,2020,July;August,20-Jul,,Bushnell
UWSS,Site15,15,2020-08-04,2020-08-17,20-Oct,2020,August,20-Oct,Date error,Bushnell
UWSS,Site15,15,NA,NA,NA,NA,NA,NA,Stolen,Bushnell
UWSS,Site15,15,NA,NA,21-Jul,NA,NA,21-Jul,Corrupt images; pink,Bushnell
UWSS,Site15,15,2021-08-01,2021-08-04,21-Sep,2021,August,21-Sep,Corrupt media files,Bushnell
UWSS,Site15,15,NA,NA,NA,NA,NA,21-Oct,Stolen,Bushnell
UWSS,Site15a,15a,2022-08-28,2022-10-02,22-Sep,2022,August;September;October,22-Sep,,Browning
,,,,,,,,,,
,,,,,,,,,,
UWSS,Site16,16,2018-07-30,2018-08-06,18-Aug,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site16,16,2018-08-25,2018-09-22,18-Sep,2018,August;September,September Check,,Bushnell
UWSS,Site16,16,2018-09-22,2018-10-28,18-Oct,2018,September;October,October November Check,,Bushnell
UWSS,Site16,16,2018-10-28,2018-12-18,18-Dec,2018,October;November;December,18-Dec,,Bushnell
UWSS,Site16,16,2018-12-18,2019-01-25,19-Jan,2019,December;January,19-Jan,,Bushnell
UWSS,Site16,16,2019-01-27,2019-03-30,19-Mar,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site16,16,2019-03-30,2019-06-30,19-Jun,2019,March;April;May;June,JuneJuly2019,,Bushnell
UWSS,Site16,16,2019-06-30,2019-07-03,19-Sep,2019,June;July,SeptoNov2019,,Bushnell
UWSS,Site16,16,2019-10-08,2019-12-29,19-Dec,2019,October;November;December,19-Dec,,Bushnell
UWSS,Site16,16,2019-12-29,2020-01-25,20-Jan,2020,December;January,20-Jan,,Bushnell
UWSS,Site16,16,2020-01-25,2020-02-29,20-Feb,2020,January;February,20-Feb,,Bushnell
UWSS,Site16,16,2020-02-29,2020-04-26,20-Apr,2020,February;March;April,20-Apr,,Bushnell
UWSS,Site16,16,2020-04-26,2020-05-30,20-May,2020,April;May,20-May,,Bushnell
UWSS,Site16,16,2020-05-30,2020-05-31,20-Jun,2020,May,20-Jun,,Bushnell
UWSS,Site16,16,2020-07-09,2020-08-10,20-Jul,2020,July;August,20-Jul,,Bushnell
UWSS,Site16,16,2020-08-10,2020-10-15,20-Oct,2020,August;September;October,20-Oct,,Bushnell
UWSS,Site16,16,2020-10-15,2020-12-05,20-Nov,2020,October;November;December,20-Nov,,Bushnell
UWSS,Site16,16,2020-12-05,2021-01-09,21-Jan,2021,December;January,21-Jan,,Bushnell
UWSS,Site16,16,2021-01-09,2021-04-22,21-Mar,2021,January;February;March;April,MarchApril2021,,Bushnell
UWSS,Site16,16,2021-04-22,2021-07-31,21-Jul,2021,April;May;June;July,21-Jul,,Bushnell
UWSS,Site16,16,2021-08-01,2021-09-02,21-Sep,2021,August;September,21-Sep,,Bushnell
UWSS,Site16,16,2021-09-02,2021-09-10,21-Oct,2021,September,21-Oct,dead,Bushnell
UWSS,Site16,16,2021-10-15,2021-12-25,22-Jul,2021,October;November,22-Jul,,Bushnell
UWSS,Site16,16,2022-07-17,2022-08-20,22-Aug,2022,July;August,22-Aug,,Bushnell
UWSS,Site16,16,2022-08-20,2022-10-02,22-Sep,2022,August;September;October,22-Sep,,Bushnell
,,,,,,,,,,
UWSS,Site17,17,2018-07-31,2018-08-09,18-Aug,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site17,17,2018-08-26,2018-09-12,18-Sep,2018,August;September,September Check,,Bushnell
UWSS,Site17,17,2018-09-22,2018-09-29,18-Oct,2018,September,October November Check,,Bushnell
UWSS,Site17,17,2018-10-28,2018-12-18,18-Dec,2018,October;November;December,18-Dec,,Bushnell
UWSS,Site17,17,2018-12-18,2019-01-30,19-Jan,2019,December;January,19-Jan,,Bushnell
UWSS,Site17,17,2019-01-30,2019-03-30,19-Mar,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site17,17,2019-03-30,2019-06-23,19-Jun,2019,March;April;May;June,JuneJuly2019,,Bushnell
UWSS,Site17,17,2019-06-30,2019-07-30,19-Sep,2019,June;July,SeptoNov2019,,Bushnell
UWSS,Site17,17,NA,NA,19-Dec,2019,NA,19-Dec,Camera malfunction,Bushnell
UWSS,Site17,17,2019-12-29,2020-01-25,20-Jan,2020,December;January,20-Jan,,Bushnell
UWSS,Site17,17,2020-01-25,2020-02-29,20-Feb,2020,January;February,20-Feb,,Bushnell
UWSS,Site17,17,2020-02-29,2020-04-26,20-Apr,2020,February;March;April,20-Apr,,Bushnell
UWSS,Site17,17,2020-04-26,2020-05-30,20-May,2020,April;May,20-May,,Bushnell
UWSS,Site17,17,2020-05-30,2020-07-08,20-Jun,2020,May;June;July,20-Jun,,Bushnell
UWSS,Site17,17,2020-07-08,2020-08-02,20-Jul,2020,July;August,20-Jul,,Bushnell
UWSS,Site17,17,2020-08-10,2020-10-15,20-Oct,2020,August;September;October,20-Oct,,Bushnell
UWSS,Site17,17,2020-10-15,2020-11-20,20-Nov,2020,October;November,20-Nov,,Bushnell
UWSS,Site17,17,NA,NA,21-Jan,2021,NA,21-Jan,Camera malfunction,Bushnell
UWSS,Site17,17,2021-01-22,2021-03-29,21-Mar,2021,January;February;March,MarchApril2021,,Bushnell
UWSS,Site17,17,2021-03-29,2021-06-01,21-May,2021,March;April;May;June,21-May,,Bushnell
UWSS,Site17,17,2021-06-01,2021-07-31,21-Jul,2021,June;July,21-Jul,full,Bushnell
UWSS,Site17,17,2021-08-01,2021-08-09,21-Sep,2021,August,21-Sep,dead,Bushnell
UWSS,Site17,17,2021-09-02,2021-09-11,21-Oct,2021,September,21-Oct,dead; malfunction,Bushnell
UWSS,Site17,17,2021-10-15,2021-11-28,21-Nov,2021,October;November,21-Nov,"pulled camera, test at home",Bushnell
UWSS,Site17,17,2022-06-19,2022-07-17,22-Jul,2022,June;July,22-Jul,,Browning
UWSS,Site17,17,2022-08-14,2022-08-20,22-Aug,2022,August,22-Aug,,Browning
UWSS,Site17,17,2022-08-20,2022-09-03,22-Sep,2022,August;September,22-Sep,camera malfunction,Bushnell
,,,,,,,,,,
UWSS,Site18,18,2018-07-30,2018-08-26,18-Aug,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site18,18,2018-08-26,2018-10-08,18-Sep,2018,August;September;October,September Check,,Bushnell
UWSS,Site18,18,2018-10-08,2018-11-18,18-Oct,2018,October;November,October November Check,,Bushnell
UWSS,Site18,18,2018-11-18,2018-12-18,18-Dec,2018,November;December,18-Dec,,Bushnell
UWSS,Site18,18,2018-12-18,2019-01-30,19-Jan,2019,December;January,19-Jan,,Bushnell
UWSS,Site18,18,2019-01-30,2019-03-30,19-Mar,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site18,18,2019-03-31,2019-06-30,19-Jun,2019,March;April;May;June,JuneJuly2019,,Bushnell
UWSS,Site18,18,2019-06-30,2019-09-15,19-Sep,2019,June;July;August;September,SeptoNov2019,,Bushnell
UWSS,Site18,18,2019-09-15,2019-12-30,19-Dec,2019,September;October;November;December,19-Dec,,Bushnell
UWSS,Site18,18,2019-12-30,2020-01-25,20-Jan,2020,December;January,20-Jan,,Bushnell
UWSS,Site18,18,2020-01-25,2020-03-01,20-Feb,2020,January;February;March,20-Feb,,Bushnell
UWSS,Site18,18,2020-03-01,2020-04-26,20-Apr,2020,February;March;April,20-Apr,,Bushnell
UWSS,Site18,18,2020-04-26,2020-05-30,20-May,2020,April;May,20-May,,Bushnell
UWSS,Site18,18,2020-05-30,2020-07-08,20-Jun,2020,May;June;July,20-Jun,,Bushnell
UWSS,Site18,18,2020-07-08,2020-08-02,20-Jul,2020,July;August,20-Jul,,Bushnell
UWSS,Site18,18,2020-08-04,2020-10-13,20-Oct,2020,August;September;October,20-Oct,,Bushnell
UWSS,Site18,18,2020-10-15,2020-12-14,20-Nov,2020,October;November;December,20-Nov,,Bushnell
UWSS,Site18,18,2020-12-14,2021-01-19,21-Jan,2021,December;January,21-Jan,,Bushnell
UWSS,Site18a,18a,2021-03-29,2021-04-13,21-May,2021,March;April,21-May,Weird folders being created,Bushnell
UWSS,Site18a,18a,2021-06-01,2021-06-02,21-Jul,2021,June,21-Jul,"Malfunction, weird folders",Bushnell
UWSS,Site18a,18a,NA,NA,NA,NA,NA,NA,Malfunction,Bushnell
UWSS,Site18a,18a,2021-08-30,2021-08-31,21-Oct,2021,August,21-Oct,Malfunction,Bushnell
UWSS,Site18a,18a,2022-06-19,2022-07-16,22-Jul,2022,June;July,22-Jul,,Bushnell
UWSS,Site18a,18a,2022-08-20,2022-10-02,22-Sep,2022,August;September;October,22-Sep,,Bushnell
,,,,,,,,,,
UWSS,Site19,19,2018-07-30,2018-08-26,18-Aug,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site19,19,2018-08-26,2018-09-18,18-Sep,2018,August;September,September Check,,Bushnell
UWSS,Site19,19,2018-09-22,2018-10-02,18-Oct,2018,September;October,October November Check,,Bushnell
UWSS,Site19,19,2018-10-28,2018-12-18,18-Dec,2018,November;December,18-Dec,,Bushnell
UWSS,Site19,19,2018-12-18,2019-01-27,19-Jan,2019,December;January,19-Jan,,Bushnell
UWSS,Site19,19,2019-01-27,2019-03-30,19-Mar,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site19,19,2019-03-30,2019-04-08,19-Jun,2019,March;April,JuneJuly2019,,Bushnell
UWSS,Site19,19,2019-06-30,2019-08-13,19-Sep,2019,June;July;August;September,SeptoNov2019,,Bushnell
UWSS,Site19,19,2019-10-08,2019-12-29,19-Dec,2019,September;October;November;December,19-Dec,,Bushnell
UWSS,Site19,19,2019-12-29,2020-01-25,20-Jan,2020,December;January,20-Jan,,Bushnell
UWSS,Site19,19,2020-01-25,2020-02-29,20-Feb,2020,January;February,20-Feb,,Bushnell
UWSS,Site19,19,2020-02-29,2020-04-26,20-Apr,2020,February;March;April,20-Apr,,Bushnell
UWSS,Site19,19,2020-04-26,2020-05-22,20-May,2020,April;May,20-May,,Bushnell
UWSS,Site19,19,2020-05-30,2020-06-29,20-Jun,2020,May;June,20-Jun,,Bushnell
UWSS,Site19,19,2020-07-09,2020-08-09,20-Jul,2020,July;August,20-Jul,,Bushnell
UWSS,Site19,19,2020-08-10,2020-10-15,20-Oct,2020,August;September;October,20-Oct,,Bushnell
UWSS,Site19,19,2020-10-15,2020-12-05,20-Nov,2020,October;November;December,20-Nov,,Bushnell
UWSS,Site19,19,2020-12-05,2021-01-09,21-Jan,2021,December;January,21-Jan,,Bushnell
UWSS,Site19,19,2021-01-09,2021-03-26,21-Mar,2021,January;February;March,MarchApril2021,,Bushnell
UWSS,Site19,19,2021-04-22,2021-05-24,21-Jul,2021,April;May,21-Jul,,Bushnell
UWSS,Site19,19,2021-08-01,2021-09-02,21-Sep,2021,August;September,21-Sep,,Bushnell
UWSS,Site19,19,2021-09-02,2021-10-15,21-Oct,2021,September;October,21-Oct,,Bushnell
UWSS,Site19,19,2021-10-16,2022-05-23,22-Aug,2022,October;November;December;January;February;March;April;May,22-Aug,,Bushnell
UWSS,Site19,19,NA,NA,22-Sep,2022,NA,22-Sep,camera not on,Bushnell
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
UWSS,Site20,20,2018-07-30,2018-08-08,18-Aug,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site20,20,2018-08-26,2018-09-22,18-Sep,2018,August;September,September Check,,Bushnell
UWSS,Site20,20,2018-09-22,2018-10-28,18-Oct,2018,September;October,October November Check,,Bushnell
UWSS,Site20,20,2018-10-28,2018-12-18,18-Dec,2018,November;December,18-Dec,,Bushnell
UWSS,Site20,20,2018-12-18,2019-01-30,19-Jan,2019,December;January,19-Jan,,Bushnell
UWSS,Site20,20,2019-01-30,2019-03-30,19-Mar,2019,February,MarchandApril2019,,Bushnell
UWSS,Site20,20,2019-03-30,2019-06-30,19-Jun,2019,March;April,JuneJuly2019,,Bushnell
UWSS,Site20,20,2019-06-30,2019-12-29,19-Dec,2019,June;July;August;September;October;November;December,19-Dec,,Bushnell
UWSS,Site20,20,2019-12-29,2020-01-25,20-Jan,2020,December;January,20-Jan,,Bushnell
UWSS,Site20,20,2020-01-25,2020-02-29,20-Feb,2020,January;February,20-Feb,,Bushnell
